stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
61,Stimuli/Morph61.JPG,Stimuli/Morph61.png,Stimuli/BlurLevel5/BlurEditedMorph61,Stimuli/BlurLevel5/BlurEditedMorph61.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph61.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph61.png,Stimuli/BlurMorphTrio/EditedMorph61.png,020201right.gif,Stimuli/normal_thumbnails/61right.gif,,,,,1,0,1,0,0,52,52,60,,,,,,,,,,,,,,,,,,,,,,,7,53,2,159,-2.333951066,0.895919874,61,Experiment,,,,,,,,,136,42,19,19,,,,,,,,,,,,,,,984.2607031,984.7819339,984.2607031,984.7819339,74.14965986,1575398341,1575398343,2.048799038,1575398339,1575398341,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
45,Stimuli/Morph45.JPG,Stimuli/Morph45.png,Stimuli/BlurLevel5/BlurEditedMorph45,Stimuli/BlurLevel5/BlurEditedMorph45.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph45.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph45.png,Stimuli/BlurMorphTrio/EditedMorph45.png,010127right.gif,Stimuli/normal_thumbnails/45right.gif,,,,,1,0,1,0,0,53,53,44,,,,,,,,,,,,,,,,,,,,,,,83,54,2,196,-2.40315424,-0.68909339,45,Experiment,,,,,,,,,92,43,2,2,,,,,,,,,,,,,,,988.8664828,989.3647831,988.8664828,989.3647831,97.27891156,1575398346,1575398348,2.531463146,1575398343,1575398346,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
94,Stimuli/Morph94.JPG,Stimuli/Morph94.png,Stimuli/BlurLevel5/BlurEditedMorph94,Stimuli/BlurLevel5/BlurEditedMorph94.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph94.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph94.png,Stimuli/BlurMorphTrio/EditedMorph94.png,020286right.gif,Stimuli/normal_thumbnails/94right.gif,,,,,1,0,1,0,0,54,54,93,,,,,,,,,,,,,,,,,,,,,,,51,55,2,128,-1.539153688,1.970026884,94,Experiment,,,,,,,,,12,96,-2,-2,,,,,,,,,,,,,,,994.018407,994.5153279,994.018407,994.5153279,97.27891156,1575398351,1575398353,2.081046104,1575398348,1575398351,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
119,Stimuli/Morph119.JPG,Stimuli/Morph119.png,Stimuli/BlurLevel5/BlurEditedMorph119,Stimuli/BlurLevel5/BlurEditedMorph119.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph119.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph119.png,Stimuli/BlurMorphTrio/EditedMorph119.png,None,None,,,,,1,0,1,0,0,55,55,118,,,,,,,,,,,,,,,,,,,,,,,94,56,2,173,-2.481365379,0.304673359,119,Experiment,,,,,,,,,57,109,10,10,,,,,,,,,,,,,,,999.2662678,999.7650632,999.2662678,999.7650632,86.39455782,1575398356,1575398358,1.666691065,1575398353,1575398356,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
147,Stimuli/Morph147.JPG,Stimuli/Morph147.png,Stimuli/BlurLevel5/BlurEditedMorph147,Stimuli/BlurLevel5/BlurEditedMorph147.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph147.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph147.png,Stimuli/BlurMorphTrio/EditedMorph147.png,None,None,,,,,1,0,1,0,0,56,56,146,,,,,,,,,,,,,,,,,,,,,,,83,57,2,77,0.562377636,2.435925162,147,Experiment,,,,,,,,,121,147,0,0,,,,,,,,,,,,,,,1003.518339,1004.014921,1003.518339,1004.014921,100,1575398360,1575398361,1.199526072,1575398358,1575398360,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
72,Stimuli/Morph72.JPG,Stimuli/Morph72.png,Stimuli/BlurLevel5/BlurEditedMorph72,Stimuli/BlurLevel5/BlurEditedMorph72.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph72.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph72.png,Stimuli/BlurMorphTrio/EditedMorph72.png,020227right.gif,Stimuli/normal_thumbnails/72right.gif,,,,,1,0,1,0,0,57,57,71,,,,,,,,,,,,,,,,,,,,,,,65,58,2,204,-2.283863644,-1.016841608,72,Experiment,,,,,,,,,81,81,-9,-9,,,,,,,,,,,,,,,1007.481443,1007.981291,1007.481443,1007.981291,87.75510204,1575398364,1575398366,1.566597939,1575398362,1575398364,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
122,Stimuli/Morph122.JPG,Stimuli/Morph122.png,Stimuli/BlurLevel5/BlurEditedMorph122,Stimuli/BlurLevel5/BlurEditedMorph122.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph122.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph122.png,Stimuli/BlurMorphTrio/EditedMorph122.png,None,None,,,,,1,0,1,0,0,58,58,121,,,,,,,,,,,,,,,,,,,,,,,43,59,2,247,-0.976827821,-2.301262134,122,Experiment,,,,,,,,,129,129,-7,-7,,,,,,,,,,,,,,,1011.92667,1012.431637,1011.92667,1012.431637,90.47619048,1575398369,1575398369,0.667795897,1575398366,1575398369,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
132,Stimuli/Morph132.JPG,Stimuli/Morph132.png,Stimuli/BlurLevel5/BlurEditedMorph132,Stimuli/BlurLevel5/BlurEditedMorph132.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph132.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph132.png,Stimuli/BlurMorphTrio/EditedMorph132.png,None,None,,,,,1,0,1,0,0,59,59,131,,,,,,,,,,,,,,,,,,,,,,,38,60,2,250,-0.855050358,-2.349231552,132,Experiment,,,,,,,,,40,97,35,35,,,,,,,,,,,,,,,1015.248437,1015.747941,1015.248437,1015.747941,52.38095238,1575398372,1575398374,1.749557018,1575398370,1575398372,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
93,Stimuli/Morph93.JPG,Stimuli/Morph93.png,Stimuli/BlurLevel5/BlurEditedMorph93,Stimuli/BlurLevel5/BlurEditedMorph93.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph93.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph93.png,Stimuli/BlurMorphTrio/EditedMorph93.png,020280right.gif,Stimuli/normal_thumbnails/93right.gif,,,,,1,0,1,0,0,60,60,92,,,,,,,,,,,,,,,,,,,,,,,80,61,2,49,1.640147572,1.886773951,93,Experiment,,,,,,,,,79,79,14,14,,,,,,,,,,,,,,,1019.389298,1019.881148,1019.389298,1019.881148,80.95238095,1575398376,1575398377,0.567204237,1575398374,1575398376,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
133,Stimuli/Morph133.JPG,Stimuli/Morph133.png,Stimuli/BlurLevel5/BlurEditedMorph133,Stimuli/BlurLevel5/BlurEditedMorph133.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph133.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph133.png,Stimuli/BlurMorphTrio/EditedMorph133.png,None,None,,,,,1,0,1,0,0,61,61,132,,,,,,,,,,,,,,,,,,,,,,,45,62,2,157,-2.301262134,0.976827821,133,Experiment,,,,,,,,,2,129,4,4,,,,,,,,,,,,,,,1022.281125,1022.781427,1022.281125,1022.781427,94.55782313,1575398379,1575398383,3.530869007,1575398377,1575398379,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
140,Stimuli/Morph140.JPG,Stimuli/Morph140.png,Stimuli/BlurLevel5/BlurEditedMorph140,Stimuli/BlurLevel5/BlurEditedMorph140.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph140.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph140.png,Stimuli/BlurMorphTrio/EditedMorph140.png,None,None,,,,,1,0,1,0,0,62,62,139,,,,,,,,,,,,,,,,,,,,,,,78,63,2,129,-1.573300978,1.942864904,140,Experiment,,,,,,,,,26,131,9,9,,,,,,,,,,,,,,,1028.219582,1028.714599,1028.219582,1028.714599,87.75510204,1575398385,1575398388,2.948608875,1575398383,1575398385,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
86,Stimuli/Morph86.JPG,Stimuli/Morph86.png,Stimuli/BlurLevel5/BlurEditedMorph86,Stimuli/BlurLevel5/BlurEditedMorph86.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph86.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph86.png,Stimuli/BlurMorphTrio/EditedMorph86.png,020266right.gif,Stimuli/normal_thumbnails/86right.gif,,,,,1,0,1,0,0,63,63,85,,,,,,,,,,,,,,,,,,,,,,,71,64,2,154,-2.246985116,1.095927867,86,Experiment,,,,,,,,,53,106,-20,-20,,,,,,,,,,,,,,,1033.839891,1034.331206,1033.839891,1034.331206,72.78911565,1575398391,1575398392,1.649600029,1575398388,1575398391,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
102,Stimuli/Morph102.JPG,Stimuli/Morph102.png,Stimuli/BlurLevel5/BlurEditedMorph102,Stimuli/BlurLevel5/BlurEditedMorph102.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph102.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph102.png,Stimuli/BlurMorphTrio/EditedMorph102.png,None,None,,,,,1,0,1,0,0,64,64,101,,,,,,,,,,,,,,,,,,,,,,,21,65,2,79,0.477022488,2.454067959,102,Experiment,,,,,,,,,107,107,-5,-5,,,,,,,,,,,,,,,1038.197584,1038.697143,1038.197584,1038.697143,93.19727891,1575398395,1575398395,0.500870228,1575398393,1575398395,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
1,Stimuli/Morph1.JPG,Stimuli/Morph1.png,Stimuli/BlurLevel5/BlurEditedMorph1,Stimuli/BlurLevel5/BlurEditedMorph1.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph1.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph1.png,Stimuli/BlurMorphTrio/EditedMorph1.png,010003right.gif,Stimuli/normal_thumbnails/1right.gif,,,,,1,0,1,0,0,65,65,0,,,,,,,,,,,,,,,,,,,,,,,35,66,2,180,-2.5,3.06E-16,1,Experiment,,,,,,,,,51,140,-139,8,,,,,,,,,,,,,,,1041.448672,1041.949567,1041.448672,1041.949567,89.11564626,1575398398,1575398400,2.150496006,1575398396,1575398398,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
56,Stimuli/Morph56.JPG,Stimuli/Morph56.png,Stimuli/BlurLevel5/BlurEditedMorph56,Stimuli/BlurLevel5/BlurEditedMorph56.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph56.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph56.png,Stimuli/BlurMorphTrio/EditedMorph56.png,010157right.gif,Stimuli/normal_thumbnails/56right.gif,,,,,1,0,1,0,0,66,66,55,,,,,,,,,,,,,,,,,,,,,,,5,67,2,164,-2.40315424,0.68909339,56,Experiment,,,,,,,,,3,56,0,0,,,,,,,,,,,,,,,1046.324733,1046.813961,1046.324733,1046.813961,100,1575398403,1575398405,1.682919264,1575398401,1575398403,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
88,Stimuli/Morph88.JPG,Stimuli/Morph88.png,Stimuli/BlurLevel5/BlurEditedMorph88,Stimuli/BlurLevel5/BlurEditedMorph88.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph88.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph88.png,Stimuli/BlurMorphTrio/EditedMorph88.png,020271right.gif,Stimuli/normal_thumbnails/88right.gif,,,,,1,0,1,0,0,67,67,87,,,,,,,,,,,,,,,,,,,,,,,71,68,2,56,1.397982259,2.072593931,88,Experiment,,,,,,,,,47,96,-8,-8,,,,,,,,,,,,,,,1050.331657,1050.831703,1050.331657,1050.831703,89.11564626,1575398407,1575398408,1.366241932,1575398405,1575398407,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
101,Stimuli/Morph101.JPG,Stimuli/Morph101.png,Stimuli/BlurLevel5/BlurEditedMorph101,Stimuli/BlurLevel5/BlurEditedMorph101.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph101.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph101.png,Stimuli/BlurMorphTrio/EditedMorph101.png,None,None,,,,,1,0,1,0,0,68,68,100,,,,,,,,,,,,,,,,,,,,,,,56,69,2,109,-0.813920386,2.363796439,101,Experiment,,,,,,,,,80,80,21,21,,,,,,,,,,,,,,,1054.434689,1054.931145,1054.434689,1054.931145,71.42857143,1575398411,1575398412,0.516227961,1575398409,1575398411,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
104,Stimuli/Morph104.JPG,Stimuli/Morph104.png,Stimuli/BlurLevel5/BlurEditedMorph104,Stimuli/BlurLevel5/BlurEditedMorph104.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph104.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph104.png,Stimuli/BlurMorphTrio/EditedMorph104.png,None,None,,,,,1,0,1,0,0,69,69,103,,,,,,,,,,,,,,,,,,,,,,,18,70,2,14,2.425739316,0.604804739,104,Experiment,,,,,,,,,69,92,12,12,,,,,,,,,,,,,,,1057.413982,1057.913931,1057.413982,1057.913931,83.67346939,1575398414,1575398416,1.417746782,1575398412,1575398414,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
6,Stimuli/Morph6.JPG,Stimuli/Morph6.png,Stimuli/BlurLevel5/BlurEditedMorph6,Stimuli/BlurLevel5/BlurEditedMorph6.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph6.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph6.png,Stimuli/BlurMorphTrio/EditedMorph6.png,010012right.gif,Stimuli/normal_thumbnails/6right.gif,,,,,1,0,1,0,0,70,70,5,,,,,,,,,,,,,,,,,,,,,,,39,71,2,8,2.475670172,0.347932752,6,Experiment,,,,,,,,,135,135,-129,18,,,,,,,,,,,,,,,1061.854946,1062.363934,1061.854946,1062.363934,75.51020408,1575398419,1575398420,0.949415922,1575398416,1575398419,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
117,Stimuli/Morph117.JPG,Stimuli/Morph117.png,Stimuli/BlurLevel5/BlurEditedMorph117,Stimuli/BlurLevel5/BlurEditedMorph117.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph117.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph117.png,Stimuli/BlurMorphTrio/EditedMorph117.png,None,None,,,,,1,0,1,0,0,71,71,116,,,,,,,,,,,,,,,,,,,,,,,72,72,2,356,2.493910126,-0.174391184,117,Experiment,,,,,,,,,46,99,18,18,,,,,,,,,,,,,,,1065.619322,1066.114458,1065.619322,1066.114458,75.51020408,1575398422,1575398424,1.682942867,1575398420,1575398422,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
63,Stimuli/Morph63.JPG,Stimuli/Morph63.png,Stimuli/BlurLevel5/BlurEditedMorph63,Stimuli/BlurLevel5/BlurEditedMorph63.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph63.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph63.png,Stimuli/BlurMorphTrio/EditedMorph63.png,020206right.gif,Stimuli/normal_thumbnails/63right.gif,,,,,1,0,1,0,0,72,72,62,,,,,,,,,,,,,,,,,,,,,,,70,73,2,345,2.414814566,-0.647047613,63,Experiment,,,,,,,,,30,73,-10,-10,,,,,,,,,,,,,,,1070.001466,1070.497199,1070.001466,1070.497199,86.39455782,1575398427,1575398428,1.433510065,1575398424,1575398427,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
99,Stimuli/Morph99.JPG,Stimuli/Morph99.png,Stimuli/BlurLevel5/BlurEditedMorph99,Stimuli/BlurLevel5/BlurEditedMorph99.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph99.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph99.png,Stimuli/BlurMorphTrio/EditedMorph99.png,020299right.gif,Stimuli/normal_thumbnails/99right.gif,,,,,1,0,1,0,0,73,73,98,,,,,,,,,,,,,,,,,,,,,,,13,74,2,325,2.047880111,-1.433941091,99,Experiment,,,,,,,,,136,102,-3,-3,,,,,,,,,,,,,,,1074.625695,1075.129946,1074.625695,1075.129946,95.91836735,1575398431,1575398434,2.882888794,1575398428,1575398431,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
46,Stimuli/Morph46.JPG,Stimuli/Morph46.png,Stimuli/BlurLevel5/BlurEditedMorph46,Stimuli/BlurLevel5/BlurEditedMorph46.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph46.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph46.png,Stimuli/BlurMorphTrio/EditedMorph46.png,010128right.gif,Stimuli/normal_thumbnails/46right.gif,,,,,1,0,1,0,0,74,74,45,,,,,,,,,,,,,,,,,,,,,,,89,75,2,144,-2.022542486,1.469463131,46,Experiment,,,,,,,,,47,47,-1,-1,,,,,,,,,,,,,,,1080.038839,1080.529853,1080.038839,1080.529853,98.63945578,1575398437,1575398437,0.563892126,1575398435,1575398437,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
113,Stimuli/Morph113.JPG,Stimuli/Morph113.png,Stimuli/BlurLevel5/BlurEditedMorph113,Stimuli/BlurLevel5/BlurEditedMorph113.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph113.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph113.png,Stimuli/BlurMorphTrio/EditedMorph113.png,None,None,,,,,1,0,1,0,0,75,75,112,,,,,,,,,,,,,,,,,,,,,,,20,76,2,202,-2.317959636,-0.936516484,113,Experiment,,,,,,,,,35,94,19,19,,,,,,,,,,,,,,,1083.06312,1083.563782,1083.06312,1083.563782,74.14965986,1575398440,1575398441,1.599770784,1575398438,1575398440,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
10,Stimuli/Morph10.JPG,Stimuli/Morph10.png,Stimuli/BlurLevel5/BlurEditedMorph10,Stimuli/BlurLevel5/BlurEditedMorph10.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph10.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph10.png,Stimuli/BlurMorphTrio/EditedMorph10.png,010016right.gif,Stimuli/normal_thumbnails/10right.gif,,,,,1,0,1,0,0,76,76,9,,,,,,,,,,,,,,,,,,,,,,,48,77,2,222,-1.857862064,-1.672826516,10,Experiment,,,,,,,,,67,129,-119,28,,,,,,,,,,,,,,,1087.25448,1087.747067,1087.25448,1087.747067,61.9047619,1575398444,1575398446,1.816517115,1575398442,1575398444,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
90,Stimuli/Morph90.JPG,Stimuli/Morph90.png,Stimuli/BlurLevel5/BlurEditedMorph90,Stimuli/BlurLevel5/BlurEditedMorph90.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph90.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph90.png,Stimuli/BlurMorphTrio/EditedMorph90.png,020275right.gif,Stimuli/normal_thumbnails/90right.gif,,,,,1,0,1,0,0,77,77,89,,,,,,,,,,,,,,,,,,,,,,,29,78,2,6,2.486304738,0.261321158,90,Experiment,,,,,,,,,26,100,-10,-10,,,,,,,,,,,,,,,1092.323754,1092.83076,1092.323754,1092.83076,86.39455782,1575398449,1575398451,1.751541138,1575398446,1575398449,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
38,Stimuli/Morph38.JPG,Stimuli/Morph38.png,Stimuli/BlurLevel5/BlurEditedMorph38,Stimuli/BlurLevel5/BlurEditedMorph38.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph38.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph38.png,Stimuli/BlurMorphTrio/EditedMorph38.png,010108right.gif,Stimuli/normal_thumbnails/38right.gif,,,,,1,0,1,0,0,78,78,37,,,,,,,,,,,,,,,,,,,,,,,86,79,2,45,1.767766953,1.767766953,38,Experiment,,,,,,,,,122,31,7,7,,,,,,,,,,,,,,,1096.930775,1097.431106,1096.930775,1097.431106,90.47619048,1575398454,1575398455,1.766978025,1575398451,1575398454,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
71,Stimuli/Morph71.JPG,Stimuli/Morph71.png,Stimuli/BlurLevel5/BlurEditedMorph71,Stimuli/BlurLevel5/BlurEditedMorph71.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph71.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph71.png,Stimuli/BlurMorphTrio/EditedMorph71.png,020225right.gif,Stimuli/normal_thumbnails/71right.gif,,,,,1,0,1,0,0,79,79,70,,,,,,,,,,,,,,,,,,,,,,,77,80,2,268,-0.087248742,-2.498477068,71,Experiment,,,,,,,,,20,89,-18,-18,,,,,,,,,,,,,,,1101.467897,1101.968639,1101.467897,1101.968639,75.51020408,1575398458,1575398460,1.717382908,1575398456,1575398458,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
145,Stimuli/Morph145.JPG,Stimuli/Morph145.png,Stimuli/BlurLevel5/BlurEditedMorph145,Stimuli/BlurLevel5/BlurEditedMorph145.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph145.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph145.png,Stimuli/BlurMorphTrio/EditedMorph145.png,None,None,,,,,1,0,1,0,0,80,80,144,,,,,,,,,,,,,,,,,,,,,,,36,81,2,164,-2.40315424,0.68909339,145,Experiment,,,,,,,,,65,1,144,-3,,,,,,,,,,,,,,,1105.985939,1106.480209,1105.985939,1106.480209,95.91836735,1575398463,1575398468,5.350172997,1575398460,1575398463,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
35,Stimuli/Morph35.JPG,Stimuli/Morph35.png,Stimuli/BlurLevel5/BlurEditedMorph35,Stimuli/BlurLevel5/BlurEditedMorph35.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph35.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph35.png,Stimuli/BlurMorphTrio/EditedMorph35.png,010094right.gif,Stimuli/normal_thumbnails/35right.gif,,,,,1,0,1,0,0,81,81,34,,,,,,,,,,,,,,,,,,,,,,,44,82,2,129,-1.573300978,1.942864904,35,Experiment,,,,,,,,,36,36,-1,-1,,,,,,,,,,,,,,,1114.357558,1114.845883,1114.357558,1114.845883,98.63945578,1575398471,1575398472,0.597772121,1575398468,1575398471,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
127,Stimuli/Morph127.JPG,Stimuli/Morph127.png,Stimuli/BlurLevel5/BlurEditedMorph127,Stimuli/BlurLevel5/BlurEditedMorph127.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph127.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph127.png,Stimuli/BlurMorphTrio/EditedMorph127.png,None,None,,,,,1,0,1,0,0,82,82,126,,,,,,,,,,,,,,,,,,,,,,,35,83,2,76,0.604804739,2.425739316,127,Experiment,,,,,,,,,83,83,44,44,,,,,,,,,,,,,,,1117.716876,1118.212931,1117.716876,1118.212931,40.13605442,1575398474,1575398475,0.450958014,1575398472,1575398474,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
48,Stimuli/Morph48.JPG,Stimuli/Morph48.png,Stimuli/BlurLevel5/BlurEditedMorph48,Stimuli/BlurLevel5/BlurEditedMorph48.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph48.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph48.png,Stimuli/BlurMorphTrio/EditedMorph48.png,010131right.gif,Stimuli/normal_thumbnails/48right.gif,,,,,1,0,1,0,0,83,83,47,,,,,,,,,,,,,,,,,,,,,,,55,84,2,139,-1.886773951,1.640147572,48,Experiment,,,,,,,,,104,41,7,7,,,,,,,,,,,,,,,1120.848908,1121.346532,1120.848908,1121.346532,90.47619048,1575398478,1575398480,2.167778015,1575398475,1575398478,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
